z[m],potential[V]
-2.000000000000000174e-07,0.000000000000000000e+00
-1.995900000000000290e-07,4.168351549050166460e-06
-1.991800000000000140e-07,8.336703098100332920e-06
-1.987700000000000256e-07,1.250505464715048922e-05
-1.983600000000000371e-07,1.667340619620065567e-05
-1.979499999999999958e-07,2.084175774525111013e-05
-1.975400000000000073e-07,2.501010929430127997e-05
-1.971300000000000189e-07,2.917846084335144643e-05
-1.967200000000000039e-07,3.334681239240160273e-05
-1.963100000000000155e-07,3.751516394145177935e-05
-1.959000000000000270e-07,4.168351549050193565e-05
-1.954900000000000121e-07,4.585186703955210550e-05
-1.950800000000000237e-07,5.002021858860226857e-05
-1.946700000000000087e-07,5.418857013765272302e-05
-1.942599999999999938e-07,5.835692168670289287e-05
-1.938500000000000054e-07,6.252527323575304916e-05
-1.934400000000000169e-07,6.669362478480320546e-05
-1.930300000000000020e-07,7.086197633385337531e-05
-1.926200000000000135e-07,7.503032788290354515e-05
-1.922100000000000251e-07,7.919867943195371500e-05
-1.918000000000000102e-07,8.336703098100388485e-05
-1.913899999999999952e-07,8.753538253005432575e-05
-1.909800000000000068e-07,9.170373407910449560e-05
-1.905699999999999919e-07,9.587208562815466544e-05
-1.901600000000000034e-07,1.000404371772048353e-04
-1.897500000000000150e-07,1.044607734205214470e-04
-1.893400000000000265e-07,1.089167094789249491e-04
-1.889300000000000116e-07,1.133726455373284647e-04
-1.885200000000000231e-07,1.178285815957320074e-04
-1.881100000000000347e-07,1.222845176541355501e-04
-1.876999999999999933e-07,1.267404537125393774e-04
-1.872900000000000049e-07,1.311963897709428795e-04
-1.868800000000000164e-07,1.356523258293464086e-04
-1.864700000000000015e-07,1.401082618877499107e-04
-1.860600000000000130e-07,1.445641979461534399e-04
-1.856500000000000246e-07,1.490201340045569690e-04
-1.852400000000000097e-07,1.534760700629604982e-04
-1.848300000000000212e-07,1.579320061213640544e-04
-1.844200000000000328e-07,1.623879421797675294e-04
-1.840099999999999914e-07,1.668438782381713838e-04
-1.836000000000000029e-07,1.712998142965748859e-04
-1.831900000000000145e-07,1.757557503549784421e-04
-1.827799999999999995e-07,1.802116864133819442e-04
-1.823700000000000111e-07,1.846676224717854733e-04
-1.819600000000000226e-07,1.891235585301890025e-04
-1.815500000000000342e-07,1.935794945885925046e-04
-1.811399999999999928e-07,1.980354306469963590e-04
-1.807300000000000043e-07,2.024913667053998881e-04
-1.803200000000000159e-07,2.069473027638034173e-04
-1.799100000000000010e-07,2.118608206381319601e-04
-1.795000000000000125e-07,2.169249019723088390e-04
-1.790900000000000241e-07,2.219889833064857450e-04
-1.786800000000000092e-07,2.270530646406626780e-04
-1.782700000000000207e-07,2.321171459748395569e-04
-1.778600000000000322e-07,2.371812273090164629e-04
-1.774499999999999909e-07,2.422453086431936942e-04
-1.770400000000000024e-07,2.473093899773706273e-04
-1.766300000000000140e-07,2.523734713115475333e-04
-1.762199999999999990e-07,2.574375526457244392e-04
-1.758100000000000106e-07,2.625016339799012910e-04
-1.754000000000000221e-07,2.675657153140781970e-04
-1.749900000000000072e-07,2.726297966482551030e-04
-1.745800000000000188e-07,2.776938779824320090e-04
-1.741700000000000303e-07,2.827579593166089150e-04
-1.737599999999999889e-07,2.878220406507861462e-04
-1.733500000000000005e-07,2.928861219849631064e-04
-1.729400000000000120e-07,2.979502033191400124e-04
-1.725300000000000236e-07,3.030142846533168642e-04
-1.721200000000000086e-07,3.080783659874937702e-04
-1.717100000000000202e-07,3.131424473216706762e-04
-1.713000000000000317e-07,3.182065286558475822e-04
-1.708899999999999904e-07,3.232706099900248676e-04
-1.704800000000000019e-07,3.283346913242017194e-04
-1.700700000000000134e-07,3.340059860043050706e-04
-1.696599999999999985e-07,3.400359942143416927e-04
-1.692500000000000101e-07,3.460660024243783148e-04
-1.688400000000000216e-07,3.520960106344149369e-04
-1.684300000000000067e-07,3.581260188444515590e-04
-1.680200000000000183e-07,3.641560270544882353e-04
-1.676100000000000298e-07,3.701860352645248574e-04
-1.671999999999999884e-07,3.762160434745619132e-04
-1.667900000000000000e-07,3.822460516845985353e-04
-1.663800000000000115e-07,3.882760598946351574e-04
-1.659699999999999966e-07,3.943060681046718337e-04
-1.655600000000000081e-07,4.003360763147084558e-04
-1.651500000000000197e-07,4.063660845247450779e-04
-1.647400000000000312e-07,4.123960927347817000e-04
-1.643300000000000163e-07,4.184261009448183763e-04
-1.639200000000000279e-07,4.244561091548549442e-04
-1.635100000000000129e-07,4.304861173648919458e-04
-1.630999999999999980e-07,4.365161255749286221e-04
-1.626900000000000096e-07,4.425461337849651900e-04
-1.622800000000000211e-07,4.485761419950018663e-04
-1.618700000000000062e-07,4.546061502050385427e-04
-1.614600000000000177e-07,4.606361584150751648e-04
-1.610500000000000293e-07,4.666661666251118411e-04
-1.606399999999999879e-07,4.726961748351488427e-04
-1.602300000000000259e-07,4.794324619751886944e-04
-1.598200000000000110e-07,4.868614751181843240e-04
-1.594099999999999961e-07,4.942904882611795199e-04
-1.590000000000000076e-07,5.017195014041746616e-04
-1.585900000000000192e-07,5.091485145471698033e-04
-1.581800000000000043e-07,5.165775276901649450e-04
-1.577700000000000158e-07,5.240065408331600868e-04
-1.573600000000000274e-07,5.314355539761552285e-04
-1.569499999999999860e-07,5.388645671191508038e-04
-1.565399999999999975e-07,5.462935802621460540e-04
-1.561300000000000091e-07,5.537225934051410873e-04
-1.557200000000000206e-07,5.611516065481362290e-04
-1.553100000000000057e-07,5.685806196911313707e-04
-1.549000000000000172e-07,5.760096328341266208e-04
-1.544900000000000288e-07,5.834386459771216541e-04
-1.540800000000000139e-07,5.908676591201167958e-04
-1.536700000000000254e-07,5.982966722631119375e-04
-1.532600000000000105e-07,6.057256854061075129e-04
-1.528499999999999956e-07,6.131546985491027630e-04
-1.524400000000000071e-07,6.205837116920979047e-04
-1.520300000000000187e-07,6.280127248350930464e-04
-1.516200000000000037e-07,6.354417379780880797e-04
-1.512100000000000153e-07,6.428707511210834382e-04
-1.508000000000000268e-07,6.502997642640784715e-04
-1.503899999999999855e-07,6.584643064288379141e-04
-1.499800000000000235e-07,6.678235647264567929e-04
-1.495700000000000086e-07,6.771828230240770812e-04
-1.491599999999999936e-07,6.865420813216968274e-04
-1.487500000000000052e-07,6.959013396193163567e-04
-1.483400000000000167e-07,7.052605979169361029e-04
-1.479300000000000283e-07,7.146198562145557407e-04
-1.475200000000000134e-07,7.239791145121753785e-04
-1.471100000000000249e-07,7.333383728097950163e-04
-1.467000000000000100e-07,7.426976311074153046e-04
-1.462900000000000215e-07,7.520568894050344002e-04
-1.458800000000000066e-07,7.614161477026546885e-04
-1.454700000000000182e-07,7.707754060002742179e-04
-1.450600000000000032e-07,7.801346642978938557e-04
-1.446500000000000148e-07,7.894939225955134934e-04
-1.442400000000000263e-07,7.988531808931332396e-04
-1.438300000000000114e-07,8.082124391907528774e-04
-1.434200000000000230e-07,8.175716974883725152e-04
-1.430100000000000080e-07,8.269309557859926951e-04
-1.425999999999999931e-07,8.362902140836123328e-04
-1.421900000000000047e-07,8.456494723812321875e-04
-1.417800000000000162e-07,8.550087306788518252e-04
-1.413700000000000013e-07,8.643679889764713546e-04
-1.409600000000000128e-07,8.737272472740909924e-04
-1.405500000000000244e-07,8.837554477351360332e-04
-1.401399999999999830e-07,8.957149060025890695e-04
-1.397300000000000210e-07,9.076743642700401543e-04
-1.393200000000000061e-07,9.196338225374929738e-04
-1.389100000000000177e-07,9.315932808049449260e-04
-1.385000000000000027e-07,9.435527390723968781e-04
-1.380900000000000143e-07,9.555121973398486134e-04
-1.376800000000000258e-07,9.674716556073007824e-04
-1.372700000000000109e-07,9.794311138747525177e-04
-1.368600000000000225e-07,9.913905721422046867e-04
-1.364500000000000075e-07,1.003350030409657289e-03
-1.360400000000000191e-07,1.015309488677108591e-03
-1.356300000000000042e-07,1.027268946944561410e-03
-1.352200000000000157e-07,1.039228405212013146e-03
-1.348100000000000008e-07,1.051187863479465315e-03
-1.344000000000000123e-07,1.063147321746917267e-03
-1.339900000000000239e-07,1.075106780014369219e-03
-1.335799999999999825e-07,1.087066238281822039e-03
-1.331700000000000205e-07,1.099025696549273123e-03
-1.327600000000000056e-07,1.110985154816725943e-03
-1.323500000000000436e-07,1.122944613084177028e-03
-1.319400000000000022e-07,1.134904071351630064e-03
-1.315300000000000138e-07,1.146863529619081799e-03
-1.311200000000000253e-07,1.158822987886533751e-03
-1.307100000000000104e-07,1.171244921254597452e-03
-1.303000000000000219e-07,1.186669219695295815e-03
-1.298900000000000070e-07,1.202093518135994828e-03
-1.294800000000000186e-07,1.217517816576691673e-03
-1.290700000000000037e-07,1.232942115017390686e-03
-1.286600000000000417e-07,1.248366413458087965e-03
-1.282500000000000003e-07,1.263790711898786978e-03
-1.278400000000000118e-07,1.279215010339485124e-03
-1.274300000000000234e-07,1.294639308780183053e-03
-1.270200000000000085e-07,1.310063607220881199e-03
-1.266100000000000200e-07,1.325487905661579561e-03
-1.262000000000000051e-07,1.340912204102277707e-03
-1.257900000000000166e-07,1.356336502542975636e-03
-1.253800000000000282e-07,1.371760800983673782e-03
-1.249700000000000133e-07,1.387185099424372361e-03
-1.245599999999999983e-07,1.402609397865070507e-03
-1.241500000000000099e-07,1.418033696305768220e-03
-1.237400000000000214e-07,1.433457994746466365e-03
-1.233300000000000065e-07,1.448882293187164945e-03
-1.229200000000000181e-07,1.464306591627863091e-03
-1.225100000000000031e-07,1.479730890068561020e-03
-1.221000000000000147e-07,1.495155188509259166e-03
-1.216899999999999998e-07,1.510579486949957745e-03
-1.212800000000000113e-07,1.526003785390655891e-03
-1.208700000000000229e-07,1.541472555756330607e-03
-1.204600000000000080e-07,1.561487481903949979e-03
-1.200500000000000195e-07,1.581502408051569568e-03
-1.196400000000000046e-07,1.601517334199190025e-03
-1.192300000000000161e-07,1.621532260346809614e-03
-1.188200000000000144e-07,1.641547186494429419e-03
-1.184100000000000128e-07,1.661562112642049008e-03
-1.180000000000000111e-07,1.681577038789669465e-03
-1.175900000000000094e-07,1.701591964937289054e-03
-1.171800000000000077e-07,1.721606891084908643e-03
-1.167700000000000192e-07,1.741621817232528015e-03
-1.163600000000000043e-07,1.761636743380148688e-03
-1.159500000000000159e-07,1.781651669527768060e-03
-1.155400000000000142e-07,1.801666595675387650e-03
-1.151300000000000125e-07,1.821681521823007455e-03
-1.147200000000000108e-07,1.841696447970627695e-03
-1.143100000000000091e-07,1.861711374118247501e-03
-1.139000000000000074e-07,1.881726300265867090e-03
-1.134900000000000190e-07,1.901741226413486462e-03
-1.130800000000000041e-07,1.921756152561106918e-03
-1.126700000000000024e-07,1.941771078708726507e-03
-1.122600000000000139e-07,1.961786004856346313e-03
-1.118500000000000122e-07,1.981800931003965902e-03
-1.114400000000000238e-07,2.001815857151585491e-03
-1.110300000000000089e-07,2.021830783299205948e-03
-1.106200000000000072e-07,2.047223364984597591e-03
-1.102100000000000187e-07,2.073308575246345618e-03
-1.098000000000000171e-07,2.099393785508093212e-03
-1.093900000000000021e-07,2.125478995769842106e-03
-1.089800000000000137e-07,2.151564206031589700e-03
-1.085700000000000120e-07,2.177649416293337727e-03
-1.081600000000000235e-07,2.203734626555085320e-03
-1.077500000000000086e-07,2.229819836816834214e-03
-1.073400000000000069e-07,2.255905047078581808e-03
-1.069300000000000185e-07,2.281990257340330269e-03
-1.065200000000000168e-07,2.308075467602077862e-03
-1.061100000000000019e-07,2.334160677863826756e-03
-1.057000000000000134e-07,2.360245888125573916e-03
-1.052900000000000117e-07,2.386331098387321943e-03
-1.048800000000000101e-07,2.412416308649069970e-03
-1.044700000000000084e-07,2.438501518910818431e-03
-1.040600000000000067e-07,2.464586729172566458e-03
-1.036500000000000182e-07,2.490671939434314485e-03
-1.032400000000000165e-07,2.516757149696062512e-03
-1.028300000000000149e-07,2.542842359957809672e-03
-1.024200000000000132e-07,2.568927570219559000e-03
-1.020100000000000115e-07,2.595012780481306160e-03
-1.016000000000000098e-07,2.621097990743054187e-03
-1.011900000000000214e-07,2.647183201004802214e-03
-1.007800000000000064e-07,2.679382997206549225e-03
-1.003700000000000047e-07,2.713491446208024689e-03
-9.996000000000001629e-08,2.747599895209500154e-03
-9.955000000000001461e-08,2.781708344210976052e-03
-9.914000000000001292e-08,2.815816793212453251e-03
-9.873000000000001123e-08,2.849925242213928716e-03
-9.832000000000000955e-08,2.884033691215403747e-03
-9.791000000000002110e-08,2.918142140216879645e-03
-9.750000000000000618e-08,2.952250589218355977e-03
-9.709000000000000449e-08,2.986359038219831875e-03
-9.668000000000001604e-08,3.020467487221307340e-03
-9.627000000000001435e-08,3.054575936222782805e-03
-9.585999999999999943e-08,3.088684385224259570e-03
-9.545000000000001098e-08,3.122792834225735035e-03
-9.504000000000000929e-08,3.156901283227210499e-03
-9.463000000000002084e-08,3.191009732228685964e-03
-9.422000000000001916e-08,3.225118181230161862e-03
-9.381000000000000424e-08,3.259226630231638628e-03
-9.340000000000001578e-08,3.293335079233114526e-03
-9.299000000000001410e-08,3.327443528234590425e-03
-9.258000000000001241e-08,3.361551977236065455e-03
-9.217000000000001073e-08,3.395660426237541787e-03
-9.176000000000000904e-08,3.429768875239017686e-03
-9.135000000000002059e-08,3.463877324240493584e-03
-9.094000000000001890e-08,3.504781568734085216e-03
-9.053000000000000398e-08,3.549536388625649727e-03
-9.012000000000001553e-08,3.594291208517212070e-03
-8.971000000000001384e-08,3.639046028408774846e-03
-8.930000000000001216e-08,3.683800848300337622e-03
-8.889000000000001047e-08,3.728555668191901699e-03
-8.848000000000000879e-08,3.773310488083464476e-03
-8.807000000000000710e-08,3.818065307975026818e-03
-8.766000000000001865e-08,3.862820127866588727e-03
-8.725000000000000373e-08,3.907574947758153672e-03
-8.684000000000001528e-08,3.952329767649715581e-03
-8.643000000000001359e-08,3.997084587541279224e-03
-8.602000000000001190e-08,4.041839407432841133e-03
-8.561000000000002345e-08,4.086594227324403909e-03
-8.520000000000000853e-08,4.131349047215967553e-03
-8.479000000000000685e-08,4.176103867107530329e-03
-8.438000000000001840e-08,4.220858686999093105e-03
-8.397000000000001671e-08,4.265613506890655014e-03
-8.356000000000000179e-08,4.310368326782219525e-03
-8.315000000000001334e-08,4.355123146673781434e-03
-8.274000000000001165e-08,4.399877966565344210e-03
-8.233000000000002320e-08,4.444632786456906987e-03
-8.192000000000000828e-08,4.489387606348472365e-03
-8.151000000000000659e-08,4.534142426240034274e-03
-8.110000000000001814e-08,4.586182286277847193e-03
-8.069000000000001646e-08,4.645095700293232384e-03
-8.028000000000000153e-08,4.704009114308621044e-03
-7.987000000000001308e-08,4.762922528324006234e-03
-7.946000000000001140e-08,4.821835942339392292e-03
-7.905000000000000971e-08,4.880749356354777482e-03
-7.864000000000000802e-08,4.939662770370165275e-03
-7.823000000000000634e-08,4.998576184385551333e-03
-7.782000000000001789e-08,5.057489598400937390e-03
-7.741000000000001620e-08,5.116403012416322581e-03
-7.700000000000001452e-08,5.175316426431708638e-03
-7.659000000000001283e-08,5.234229840447096431e-03
-7.618000000000001114e-08,5.293143254462482489e-03
-7.577000000000000946e-08,5.352056668477867679e-03
-7.536000000000002101e-08,5.410970082493253737e-03
-7.495000000000000608e-08,5.469883496508641529e-03
-7.454000000000000440e-08,5.528796910524026720e-03
-7.413000000000001595e-08,5.587710324539411910e-03
-7.372000000000001426e-08,5.646623738554798835e-03
-7.331000000000001258e-08,5.705537152570185760e-03
-7.290000000000001089e-08,5.764450566585571818e-03
-7.249000000000000920e-08,5.823363980600957876e-03
-7.208000000000002075e-08,5.882277394616343066e-03
-7.167000000000001907e-08,5.941190808631729124e-03
-7.126000000000001738e-08,6.007523787884942040e-03
-7.085000000000000246e-08,6.085425588623652633e-03
-7.044000000000000077e-08,6.163327389362357155e-03
-7.002999999999999909e-08,6.241229190101062543e-03
-6.962000000000001064e-08,6.319130990839767932e-03
-6.921000000000000895e-08,6.397032791578472453e-03
-6.880000000000002050e-08,6.474934592317177842e-03
-6.839000000000001881e-08,6.552836393055882364e-03
-6.798000000000001713e-08,6.630738193794587752e-03
-6.757000000000002867e-08,6.708639994533291406e-03
-6.716000000000000052e-08,6.786541795272002867e-03
-6.674999999999999883e-08,6.864443596010707388e-03
-6.634000000000001038e-08,6.942345396749412777e-03
-6.593000000000000870e-08,7.020247197488117298e-03
-6.552000000000002024e-08,7.098148998226822687e-03
-6.511000000000001856e-08,7.176050798965528076e-03
-6.470000000000001687e-08,7.253952599704232597e-03
-6.429000000000002842e-08,7.331854400442937986e-03
-6.388000000000000026e-08,7.409756201181647711e-03
-6.346999999999999858e-08,7.487658001920353967e-03
-6.306000000000001013e-08,7.565559802659057621e-03
-6.265000000000000844e-08,7.643461603397762143e-03
-6.224000000000000675e-08,7.721363404136467531e-03
-6.183000000000001830e-08,7.799265204875172053e-03
-6.142000000000001662e-08,7.884007175364428008e-03
-6.101000000000002817e-08,7.987532079825016701e-03
-6.060000000000000001e-08,8.091056984285610598e-03
-6.018999999999999832e-08,8.194581888746199291e-03
-5.978000000000000987e-08,8.298106793206784515e-03
-5.937000000000000819e-08,8.401631697667373208e-03
-5.896000000000001312e-08,8.505156602127960166e-03
-5.855000000000001805e-08,8.608681506588547125e-03
-5.814000000000001636e-08,8.712206411049135818e-03
-5.773000000000002130e-08,8.815731315509722776e-03
-5.732000000000002623e-08,8.919256219970309735e-03
-5.690999999999999807e-08,9.022781124430905367e-03
-5.650000000000000300e-08,9.126306028891492325e-03
-5.609000000000000793e-08,9.229830933352079284e-03
-5.568000000000001286e-08,9.333355837812667977e-03
-5.527000000000001118e-08,9.436880742273254935e-03
-5.486000000000001611e-08,9.540405646733841893e-03
-5.445000000000002104e-08,9.643930551194428852e-03
-5.404000000000002597e-08,9.747455455655019280e-03
-5.362999999999999782e-08,9.850980360115613177e-03
-5.322000000000000275e-08,9.954505264576200135e-03
-5.281000000000000768e-08,1.005803016903678709e-02
-5.240000000000000599e-08,1.016155507349737405e-02
-5.199000000000001092e-08,1.026507997795796275e-02
-5.158000000000001586e-08,1.037355715424275425e-02
-5.117000000000002079e-08,1.051167362199535368e-02
-5.076000000000002572e-08,1.064979008974795659e-02
-5.035000000000002403e-08,1.078790655750055949e-02
-4.994000000000000249e-08,1.092602302525317107e-02
-4.953000000000000743e-08,1.106413949300577224e-02
-4.912000000000000574e-08,1.120225596075837340e-02
-4.871000000000001067e-08,1.134037242851097631e-02
-4.830000000000001560e-08,1.147848889626357921e-02
-4.789000000000002053e-08,1.161660536401618038e-02
-4.748000000000001885e-08,1.175472183176878328e-02
-4.707000000000002378e-08,1.189283829952138619e-02
-4.666000000000000224e-08,1.203095476727399429e-02
-4.625000000000000055e-08,1.216907123502659893e-02
-4.584000000000000549e-08,1.230718770277920010e-02
-4.543000000000001042e-08,1.244530417053180127e-02
-4.502000000000001535e-08,1.258342063828440591e-02
-4.461000000000001366e-08,1.272153710603700708e-02
-4.420000000000001859e-08,1.285965357378960824e-02
-4.379000000000002352e-08,1.299777004154220941e-02
-4.337999999999999537e-08,1.313588650929482099e-02
-4.297000000000000030e-08,1.327400297704742216e-02
-4.256000000000000523e-08,1.341211944480002333e-02
-4.215000000000001016e-08,1.355023591255262970e-02
-4.174000000000000848e-08,1.370686089958909545e-02
-4.133000000000001341e-08,1.388763440847781867e-02
-4.092000000000001834e-08,1.406840791736653842e-02
-4.051000000000002327e-08,1.424918142625526164e-02
-4.010000000000002820e-08,1.442995493514398486e-02
-3.969000000000000005e-08,1.461072844403272022e-02
-3.928000000000000498e-08,1.479150195292143997e-02
-3.887000000000000991e-08,1.497227546181016666e-02
-3.846000000000000822e-08,1.515304897069888815e-02
-3.805000000000001315e-08,1.533382247958760790e-02
-3.764000000000001809e-08,1.551459598847633459e-02
-3.723000000000002302e-08,1.569536949736505607e-02
-3.682000000000002133e-08,1.587614300625377756e-02
-3.640999999999999979e-08,1.605691651514251292e-02
-3.600000000000000472e-08,1.623769002403123787e-02
-3.559000000000000304e-08,1.641846353291995936e-02
-3.518000000000000797e-08,1.659923704180868431e-02
-3.477000000000001290e-08,1.678001055069740233e-02
-3.436000000000001783e-08,1.696078405958612728e-02
-3.395000000000001615e-08,1.714155756847484877e-02
-3.354000000000002108e-08,1.734145295968462369e-02
-3.313000000000002601e-08,1.756980996098847503e-02
-3.271999999999999785e-08,1.779816696229234718e-02
-3.231000000000000278e-08,1.802652396359620199e-02
-3.190000000000000772e-08,1.825488096490005679e-02
-3.149000000000001265e-08,1.848323796620391160e-02
-3.108000000000001758e-08,1.871159496750776641e-02
-3.067000000000001589e-08,1.893995196881162121e-02
-3.026000000000002082e-08,1.916830897011547255e-02
-2.985000000000002575e-08,1.939666597141932736e-02
-2.944000000000000091e-08,1.962502297272319951e-02
-2.903000000000000253e-08,1.985337997402705085e-02
-2.862000000000000746e-08,2.008173697533090912e-02
-2.821000000000000908e-08,2.031009397663476046e-02
-2.780000000000001402e-08,2.053845097793861527e-02
-2.739000000000001564e-08,2.076680797924247007e-02
-2.698000000000002057e-08,2.099516498054632488e-02
-2.657000000000002219e-08,2.127050074649696268e-02
-2.615999999999999734e-08,2.155059572535686016e-02
-2.575000000000000228e-08,2.183069070421673336e-02
-2.534000000000000390e-08,2.211078568307661002e-02
-2.493000000000000883e-08,2.239088066193648668e-02
-2.452000000000001045e-08,2.267097564079635988e-02
-2.411000000000001538e-08,2.295107061965623654e-02
-2.370000000000001701e-08,2.323116559851610974e-02
-2.329000000000002194e-08,2.351126057737598640e-02
-2.288000000000002687e-08,2.379135555623585960e-02
-2.246999999999999871e-08,2.407145053509575708e-02
-2.206000000000000364e-08,2.435154551395563027e-02
-2.165000000000000858e-08,2.463164049281550694e-02
-2.124000000000001020e-08,2.493329889483413692e-02
-2.083000000000001513e-08,2.526323350983762650e-02
-2.042000000000001675e-08,2.559316812484111608e-02
-2.001000000000002168e-08,2.592310273984460220e-02
-1.960000000000002331e-08,2.625303735484809525e-02
-1.918999999999999846e-08,2.658297196985160218e-02
-1.878000000000000339e-08,2.691290658485509524e-02
-1.837000000000000501e-08,2.724284119985858135e-02
-1.796000000000000994e-08,2.757277581486206747e-02
-1.755000000000001157e-08,2.790271042986556052e-02
-1.714000000000001650e-08,2.823264504486905357e-02
-1.673000000000001812e-08,2.857670499960946950e-02
-1.632000000000002305e-08,2.895559665133948940e-02
-1.591000000000002468e-08,2.933448830306950583e-02
-1.549999999999999983e-08,2.971337995479955696e-02
-1.509000000000000476e-08,3.009227160652958380e-02
-1.468000000000000804e-08,3.047116325825959676e-02
-1.427000000000001131e-08,3.085005490998962360e-02
-1.386000000000001459e-08,3.122894656171964697e-02
-1.345000000000001787e-08,3.160783821344966688e-02
-1.304000000000002114e-08,3.199956075328531935e-02
-1.263000000000002442e-08,3.242566015619314373e-02
-1.221999999999999957e-08,3.285175955910100282e-02
-1.181000000000000285e-08,3.327785896200882720e-02
-1.140000000000000613e-08,3.370395836491665159e-02
-1.099000000000000941e-08,3.413005776782448292e-02
-1.058000000000001268e-08,3.455615717073230730e-02
-1.017000000000001596e-08,3.498225657364013169e-02
-9.760000000000019236e-09,3.543690018973182088e-02
-9.350000000000022513e-09,3.590921980608025726e-02
-8.939999999999997666e-09,3.638153942242873529e-02
-8.530000000000000943e-09,3.685385903877718555e-02
-8.120000000000005874e-09,3.732617865512562194e-02
-7.710000000000009151e-09,3.779849827147405833e-02
-7.300000000000011601e-09,3.827115136935086565e-02
-6.890000000000014878e-09,3.879517856902391787e-02
-6.480000000000018982e-09,3.931920576869697009e-02
-6.070000000000022259e-09,3.984323296837002232e-02
-5.660000000000025536e-09,4.036726016804307454e-02
-5.250000000000000689e-09,4.089128736771615452e-02
-4.840000000000003966e-09,4.098548100985831971e-02
-4.430000000000007243e-09,4.040805971835843141e-02
-4.020000000000010520e-09,3.983063842685854311e-02
-3.610000000000013797e-09,3.925321713535866869e-02
-3.200000000000017074e-09,3.867579584385878039e-02
-2.790000000000020764e-09,3.809837455235889209e-02
-2.380000000000024041e-09,3.751016513827599291e-02
-1.969999999999998781e-09,3.688235597452689529e-02
-1.560000000000002471e-09,3.625454681077783237e-02
-1.150000000000005748e-09,3.562673764702876944e-02
-7.400000000000091285e-10,3.499892848327971345e-02
-3.300000000000125089e-10,3.437111931953066440e-02
7.999999999998408486e-11,3.335272799256257942e-02
4.899999999999807303e-10,3.072318524231562251e-02
8.999999999999773499e-10,2.809364249206867253e-02
1.309999999999973970e-09,2.546409974182171909e-02
1.719999999999999024e-09,2.283455699157458524e-02
2.129999999999995747e-09,2.020501424132763180e-02
2.539999999999992056e-09,1.740585077194093874e-02
2.949999999999988779e-09,1.450487564328415031e-02
3.359999999999985502e-09,1.160390051462736015e-02
3.769999999999981811e-09,8.702925385970569985e-03
4.179999999999978534e-09,5.801950257313779821e-03
4.589999999999975257e-09,2.900975128656990525e-03
5.000000000000000105e-09,0.000000000000000000e+00
